"cohort","life_stage","policy","i","weight","choice","pension_class","formal","wage","solidarity_eligible","consumption_young","consumption_old","experienced_utility","baseline_utility","welfare_cev"
-1,"old_at_reform","Law 2381 pillars",0.73,0.00668955247216793,"capitalization","funded_only",TRUE,1.61942924608242,FALSE,NA,1.70468450833001,-0.109558688891422,-0.0856671357736395,-0.151252945131017
-1,"old_at_reform","Law 2381 pillars",0.74,0.00605677957576838,"capitalization","funded_only",TRUE,1.69634132476888,FALSE,NA,1.7856456428516,-0.102192713350374,-0.0799074645584637,-0.151252945131017
-1,"old_at_reform","Law 2381 pillars",0.75,0.00546367883789977,"capitalization","funded_only",TRUE,1.77690621376625,FALSE,NA,1.87045189080678,-0.0953219755327802,-0.0745350341703255,-0.151252945131017
-1,"old_at_reform","Law 2381 pillars",0.76,0.0049105173257538,"capitalization","funded_only",TRUE,1.86129739717995,FALSE,NA,1.95928586941559,-0.0889131790475032,-0.0695238091894027,-0.151252945131017
-1,"old_at_reform","Law 2381 pillars",0.77,0.00439711701067287,"payg","payg_only",TRUE,1.94969659845232,FALSE,NA,2.24374506359481,-0.0725525334864792,-0.0643791733456763,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.78,0.00392290226240524,"payg","payg_only",TRUE,2.04229417167613,FALSE,NA,2.36757371283761,-0.0669356652344847,-0.0593950698626137,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.79,0.00348694938664893,"payg","payg_only",TRUE,2.13928951149282,FALSE,NA,2.4958281216296,-0.0618430410480699,-0.0548761520588312,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.8,0.00308803695908519,"payg","payg_only",TRUE,2.24089148245826,FALSE,NA,2.62881123929282,-0.0572102365733073,-0.0507652532655733,-0.0765886484886138
-1,"old_at_reform","Law 2381 pillars",0.81,0.00272469582188591,"payg","payg_only",TRUE,2.34731886880045,FALSE,NA,2.76684126986821,-0.0529829921092075,-0.0470142263744235,-0.0765886484886138
-1,"old_at_reform","Law 2381 pillars",0.82,0.0023952577407798,"payg","payg_only",TRUE,2.45880084553771,FALSE,NA,2.91025047582465,-0.049115355812806,-0.0435822962184563,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.83,0.00209790186595431,"payg","payg_only",TRUE,2.57557747197188,FALSE,NA,3.05938440376809,-0.04556818967871,-0.0404347338597216,-0.076588648488614
-1,"old_at_reform","Law 2381 pillars",0.84,0.00183069829236669,"payg","payg_only",TRUE,2.69790020861911,FALSE,NA,3.21460147544838,-0.0423079651967121,-0.0375417879212938,-0.076588648488614
-1,"old_at_reform","Law 2381 pillars",0.85,0.00159164816888775,"payg","payg_only",TRUE,2.82603245869148,FALSE,NA,3.37627288910675,-0.0393057905684582,-0.0348778213922357,-0.076588648488614
-1,"old_at_reform","Law 2381 pillars",0.86,0.00137871995615396,"payg","payg_only",TRUE,2.96025013529524,FALSE,NA,3.54478278077447,-0.0365366232449956,-0.0324206128762353,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.87,0.00118988157581876,"payg","payg_only",TRUE,3.10084225556738,FALSE,NA,3.72052860113896,-0.0339786309700857,-0.0301507896161831,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.88,0.0010231283256207,"payg","payg_only",TRUE,3.24811156302952,FALSE,NA,3.90392167009048,-0.0316126719899457,-0.0280513662605593,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.89,0.000876506552691064,"payg","payg_only",TRUE,3.40237517949963,FALSE,NA,4.09538787744537,-0.0294218710243942,-0.0261073686032838,-0.076588648488614
-1,"old_at_reform","Law 2381 pillars",0.9,0.000748133179985062,"payg","payg_only",TRUE,3.56396528796505,FALSE,NA,4.29536850425661,-0.0273912723087231,-0.0243055257119386,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.91,0.000636211266591,"payg","payg_only",TRUE,3.73322984788756,FALSE,NA,4.50432114439002,-0.0255075547641899,-0.0226340171855493,-0.076588648488614
-1,"old_at_reform","Law 2381 pillars",0.92,0.000539041851611795,"payg","payg_only",TRUE,3.91053334448056,FALSE,NA,4.72272071060364,-0.0237587973385805,-0.0210822649305598,-0.0765886484886138
-1,"old_at_reform","Law 2381 pillars",0.93,0.000455032383605845,"payg","payg_only",TRUE,4.09625757357196,FALSE,NA,4.95106051322921,-0.0221342849353578,-0.0196407609529108,-0.0765886484886138
-1,"old_at_reform","Law 2381 pillars",0.94,0.00038270207402884,"payg","payg_only",TRUE,4.29080246374281,FALSE,NA,5.18985340276974,-0.0206243472456907,-0.0183009243463453,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.95,0.000320684534961157,"payg","payg_only",TRUE,4.49458693751207,FALSE,NA,5.43963297036978,-0.0192202243111255,-0.0170549820000336,-0.0765886484886137
-1,"old_at_reform","Law 2381 pillars",0.96,0.000267728070175611,"payg","payg_only",TRUE,4.70804981342179,FALSE,NA,5.70095480226347,-0.0179139538540894,-0.0158958686217869,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.97,0.000222693986042829,"payg","payg_only",TRUE,4.93165075096547,FALSE,NA,5.97439778603876,-0.0166982763808226,-0.0148171425315607,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",0.98,0.00018455327674269,"payg","payg_only",TRUE,5.16587124039405,FALSE,NA,6.2605654679458,-0.0155665548358724,-0.0138129143672201,-0.0765886484886138
-1,"old_at_reform","Law 2381 pillars",0.99,0.000152382018630337,"payg","payg_only",TRUE,5.41121563953126,FALSE,NA,6.56008746158825,-0.0145127062079706,-0.0128777863953149,-0.0765886484886139
-1,"old_at_reform","Law 2381 pillars",1,6.26778916131105e-05,"payg","payg_only",TRUE,5.66821225983057,FALSE,NA,6.87362090922189,-0.0135311429849771,-0.0120068005613796,-0.0765886484886139
0,"young_lifetime","Law 100",0,0.000223648618482682,"informal","informal",FALSE,0.100335520900096,TRUE,0.0748946540472519,0.0955677107705423,-37.4783291935855,-37.4783291935855,0
0,"young_lifetime","Law 100",0.01,0.000530074028894635,"informal","informal",FALSE,0.103287852914032,FALSE,0.0770983988709474,0.0983797519048821,-35.8829724428766,-35.8829724428766,0
0,"young_lifetime","Law 100",0.02,0.000625857596014926,"informal","informal",FALSE,0.106327056100234,FALSE,0.079366987992407,0.101274536209247,-34.3555259543591,-34.3555259543591,0
0,"young_lifetime","Law 100",0.03,0.00073622950670148,"informal","informal",FALSE,0.109455686607718,FALSE,0.0817023294287961,0.104254498367861,-32.8930989616206,-32.8930989616206,0
0,"young_lifetime","Law 100",0.04,0.000862878406729994,"informal","informal",FALSE,0.112676375799147,FALSE,0.084106387339912,0.107322144704544,-31.4929237507913,-31.4929237507913,0
0,"young_lifetime","Law 100",0.05,0.00100759191313581,"informal","informal",FALSE,0.115991832463965,FALSE,0.0865811836801572,0.110480055290676,-30.1523504225122,-30.1523504225122,0
0,"young_lifetime","Law 100",0.06,0.00117224512608808,"informal","informal",FALSE,0.119404845096644,FALSE,0.0891287998991226,0.113730886115194,-28.8688418768717,-28.8688418768717,0
0,"young_lifetime","Law 100",0.07,0.00135878545245099,"informal","informal",FALSE,0.122918284241979,FALSE,0.0917513786922094,0.117077371318431,-27.6399690118215,-27.6399690118215,0
0,"young_lifetime","Law 100",0.08,0.00156921348536889,"informal","informal",FALSE,0.126535104909378,FALSE,0.0944511258027618,0.12052232549169,-26.4634061259835,-26.4634061259835,0
0,"young_lifetime","Law 100",0.09,0.00180555975146526,"informal","informal",FALSE,0.130258349058204,FALSE,0.0972303118772276,0.124068646044483,-25.3369265171469,-25.3369265171469,0
0,"young_lifetime","Law 100",0.1,0.00206985722142662,"informal","informal",FALSE,0.134091148156242,FALSE,0.100091274374906,0.127719315641421,-24.2583982681271,-24.2583982681271,0
0,"young_lifetime","Law 100",0.11,0.00236410958058029,"informal","informal",FALSE,0.138036725813444,FALSE,0.103036419533886,0.131477404710811,-23.2257802120088,-23.2257802120088,0
0,"young_lifetime","Law 100",0.12,0.00269025537259384,"informal","informal",FALSE,0.14209840049318,FALSE,0.10606822439484,0.135346074027069,-22.2371180691391,-22.2371180691391,0
0,"young_lifetime","Law 100",0.13,0.0030501282598838,"informal","informal",FALSE,0.146279588303256,FALSE,0.109189238884356,0.139328577369117,-21.2905407485582,-21.2905407485582,0
0,"young_lifetime","Law 100",0.14,0.00344541378616971,"informal","informal",FALSE,0.150583805869069,FALSE,0.112402087959576,0.143428264257,-20.3842568068699,-20.3842568068699,0
0,"young_lifetime","Law 100",0.15,0.0038776031764757,"informal","informal",FALSE,0.155014673291288,FALSE,0.115709473815944,0.147648582769034,-19.5165510578476,-19.5165510578476,0
0,"young_lifetime","Law 100",0.16,0.00434794486360459,"informal","informal",FALSE,0.159575917190579,FALSE,0.119114178159909,0.15199308244184,-18.6857813263618,-18.6857813263618,0
0,"young_lifetime","Law 100",0.17,0.00485739458280167,"informal","informal",FALSE,0.164271373841909,FALSE,0.122619064548503,0.156465417255717,-17.8903753404839,-17.8903753404839,0
0,"young_lifetime","Law 100",0.18,0.00540656502249209,"informal","informal",FALSE,0.16910499240108,FALSE,0.126227080797763,0.161069348707848,-17.1288277558855,-17.1288277558855,0
0,"young_lifetime","Law 100",0.19,0.00599567615266305,"informal","informal",FALSE,0.174080838226201,FALSE,0.129941261462017,0.16580874897595,-16.3996973069017,-16.3996973069017,0
0,"young_lifetime","Law 100",0.2,0.00662450746745946,"informal","informal",FALSE,0.179203096296898,FALSE,0.133764730386123,0.170687604174996,-15.7016040788657,-15.7016040788657,0
0,"young_lifetime","Law 100",0.21,0.00729235346863131,"informal","informal",FALSE,0.184476074734122,FALSE,0.13770070333281,0.175710017709777,-15.0332268965535,-15.0332268965535,0
0,"young_lifetime","Law 100",0.22,0.00799798377561329,"informal","informal",FALSE,0.189904208423538,FALSE,0.141752490687318,0.180880213726105,-14.3933008237962,-14.3933008237962,0
0,"young_lifetime","Law 100",0.23,0.0087396092707509,"informal","informal",FALSE,0.195492062745521,FALSE,0.145923500241633,0.186202540663571,-13.7806147695268,-13.7806147695268,0
0,"young_lifetime","Law 100",0.24,0.0095148556698428,"informal","informal",FALSE,0.201244337414915,FALSE,0.150217240060634,0.191681474912836,-13.1940091957318,-13.1940091957318,0
0,"young_lifetime","Law 100",0.25,0.010320745845168,"informal","informal",FALSE,0.207165870433765,FALSE,0.154637321432592,0.197321624580541,-12.6323739229692,-12.6323739229692,0
0,"young_lifetime","Law 100",0.26,0.0111536921182913,"informal","informal",FALSE,0.213261642160366,FALSE,0.159187461906466,0.203127733364997,-12.0946460293005,-12.0946460293005,0
0,"young_lifetime","Law 100",0.27,0.0120094995825537,"informal","informal",FALSE,0.219536779498035,FALSE,0.163871488418589,0.209104684545915,-11.5798078386594,-11.5798078386594,0
0,"young_lifetime","Law 100",0.28,0.0128833813113884,"informal","informal",FALSE,0.225996560207141,FALSE,0.168693340511342,0.215257505091528,-11.0868849948502,-11.0868849948502,0
0,"young_lifetime","Law 100",0.29,0.0137699860614464,"informal","informal",FALSE,0.232646417344011,FALSE,0.173657073646544,0.221591369886575,-10.6149446175323,-10.6149446175323,0
0,"young_lifetime","Law 100",0.3,0.0146634387938913,"informal","informal",FALSE,0.23949194383045,FALSE,0.178766862616331,0.228111606084676,-10.1630935366981,-10.1630935366981,0
0,"young_lifetime","Law 100",0.31,0.0155573940198842,"informal","informal",FALSE,0.246538897157722,FALSE,0.184027005054408,0.234823697588789,-9.73047660230625,-9.73047660230625,0
0,"young_lifetime","Law 100",0.32,0.0164451016357299,"informal","informal",FALSE,0.253793204228934,FALSE,0.189441925050607,0.24173328966349,-9.31627506586847,-9.31627506586847,0
0,"young_lifetime","Law 100",0.33,0.0173194845593781,"informal","informal",FALSE,0.261260966343915,FALSE,0.195016176871809,0.248846193682977,-8.91970503092844,-8.91970503092844,0
0,"young_lifetime","Law 100",0.34,0.0181732271241403,"informal","informal",FALSE,0.268948464330765,FALSE,0.200754448792353,0.256168392018779,-8.54001596949986,-8.54001596949986,0
0,"young_lifetime","Law 100",0.35,0.0189988728395791,"informal","informal",FALSE,0.276862163828407,FALSE,0.206661567037146,0.263706043071277,-8.1764893016559,-8.1764893016559,0
0,"young_lifetime","Law 100",0.36,0.0197889298058682,"informal","informal",FALSE,0.285008720724565,FALSE,0.212742499840809,0.271465486449291,-7.82843703558187,-7.82843703558187,0
0,"young_lifetime","Law 100",0.37,0.0205359817787106,"informal","informal",FALSE,0.293394986753761,FALSE,0.219002361626251,0.279453248302056,-7.49520046551748,-7.49520046551748,0
0,"young_lifetime","Law 100",0.38,0.0212328026386743,"informal","informal",FALSE,0.302028015260027,FALSE,0.225446417306199,0.287676046808102,-7.1761489251242,-7.1761489251242,0
0,"young_lifetime","Law 100",0.39,0.0218724718319488,"informal","informal",FALSE,0.310915067129182,FALSE,0.232080086711305,0.296140797825639,-6.87067859391881,-6.87067859391881,0
0,"young_lifetime","Law 100",0.4,0.0224484882277816,"informal","informal",FALSE,0.320063616895666,FALSE,0.238908949148538,0.3048546207092,-6.57821135451382,-6.57821135451382,0
0,"young_lifetime","Law 100",0.41,0.0229548797878943,"informal","informal",FALSE,0.329481359029065,FALSE,0.245938748093714,0.313824844297438,-6.29819369850236,-6.29819369850236,0
0,"young_lifetime","Law 100",0.42,0.0233863064692461,"informal","informal",FALSE,0.33917621440561,FALSE,0.253175396022093,0.323059013077111,-6.03009567891675,-6.03009567891675,0
